lat: 55.727786, lon: 37.337140
lat: 55.697853, lon: 37.364248
lat: 55.697857, lon: 37.364265
lat: 55.697848, lon: 37.364261
lat: 55.697848, lon: 37.364257
lat: 55.697858, lon: 37.364247
lat: 55.697855, lon: 37.364262
lat: 55.697846, lon: 37.364252
lat: 55.697840, lon: 37.364231
lat: 55.697828, lon: 37.364211
lat: 55.697817, lon: 37.364216
lat: 55.697816, lon: 37.364238
lat: 55.697827, lon: 37.364258
lat: 55.697817, lon: 37.364270
lat: 55.697808, lon: 37.364283
lat: 55.697794, lon: 37.364278
lat: 55.697800, lon: 37.364256
lat: 55.697802, lon: 37.364247
lat: 55.697814, lon: 37.364260
lat: 55.697822, lon: 37.364255
lat: 55.697812, lon: 37.364260
lat: 55.697819, lon: 37.364264
lat: 55.697815, lon: 37.364286
lat: 55.697826, lon: 37.364296
lat: 55.697812, lon: 37.364320
lat: 55.697822, lon: 37.364303
lat: 55.697823, lon: 37.364291
lat: 55.697811, lon: 37.364286
lat: 55.697800, lon: 37.364274
lat: 55.697789, lon: 37.364265
lat: 55.697774, lon: 37.364248
lat: 55.697782, lon: 37.364259
lat: 55.697774, lon: 37.364249
lat: 55.697761, lon: 37.364231
lat: 55.697748, lon: 37.364246
lat: 55.697750, lon: 37.364232
lat: 55.697746, lon: 37.364222
lat: 55.697755, lon: 37.364234
lat: 55.697747, lon: 37.364245
lat: 55.697744, lon: 37.364233
lat: 55.697749, lon: 37.364217
lat: 55.697748, lon: 37.364201
lat: 55.697747, lon: 37.364204
lat: 55.697750, lon: 37.364211
lat: 55.697760, lon: 37.364222
lat: 55.697774, lon: 37.364241
lat: 55.697785, lon: 37.364253
lat: 55.697787, lon: 37.364233
lat: 55.697774, lon: 37.364238
lat: 55.697767, lon: 37.364218
lat: 55.697764, lon: 37.364237
lat: 55.697759, lon: 37.364250
lat: 55.697750, lon: 37.364232
lat: 55.697749, lon: 37.364228
lat: 55.697760, lon: 37.364247
lat: 55.697766, lon: 37.364249
lat: 55.697753, lon: 37.364230
lat: 55.697759, lon: 37.364233
lat: 55.697766, lon: 37.364223
lat: 55.697756, lon: 37.364225
lat: 55.697742, lon: 37.364207
lat: 55.697738, lon: 37.364227
lat: 55.697750, lon: 37.364252
lat: 55.697735, lon: 37.364275
lat: 55.697737, lon: 37.364264
lat: 55.697723, lon: 37.364288
lat: 55.697713, lon: 37.364282
lat: 55.697719, lon: 37.364274
lat: 55.697721, lon: 37.364255
lat: 55.697729, lon: 37.364252
lat: 55.697744, lon: 37.364250
lat: 55.697758, lon: 37.364227
lat: 55.697762, lon: 37.364238
lat: 55.697765, lon: 37.364228
lat: 55.697750, lon: 37.364243
lat: 55.697761, lon: 37.364219
lat: 55.697774, lon: 37.364206
lat: 55.697787, lon: 37.364223
lat: 55.697779, lon: 37.364247
lat: 55.697786, lon: 37.364261
lat: 55.697779, lon: 37.364277
lat: 55.697785, lon: 37.364273
lat: 55.697776, lon: 37.364267
lat: 55.697784, lon: 37.364281
lat: 55.697785, lon: 37.364283
lat: 55.697776, lon: 37.364284
lat: 55.697761, lon: 37.364268
lat: 55.697764, lon: 37.364274
lat: 55.697776, lon: 37.364257
lat: 55.697789, lon: 37.364279
lat: 55.697803, lon: 37.364296
lat: 55.697817, lon: 37.364318
lat: 55.697803, lon: 37.364338
lat: 55.697810, lon: 37.364326
lat: 55.697820, lon: 37.364325
lat: 55.697807, lon: 37.364303
lat: 55.697800, lon: 37.364316
lat: 55.697800, lon: 37.364314
lat: 55.697789, lon: 37.364303
lat: 55.697781, lon: 37.364312
lat: 55.697791, lon: 37.364308
lat: 55.697781, lon: 37.364325
lat: 55.697785, lon: 37.364340
lat: 55.697783, lon: 37.364342
lat: 55.697797, lon: 37.364335
lat: 55.697796, lon: 37.364359
lat: 55.697786, lon: 37.364353
lat: 55.697797, lon: 37.364338
lat: 55.697790, lon: 37.364344
lat: 55.697790, lon: 37.364322
lat: 55.697777, lon: 37.364325
lat: 55.697768, lon: 37.364317
lat: 55.697762, lon: 37.364327
lat: 55.697771, lon: 37.364324
lat: 55.697785, lon: 37.364300
lat: 55.697774, lon: 37.364315
lat: 55.697773, lon: 37.364305
lat: 55.697777, lon: 37.364284
lat: 55.697764, lon: 37.364260
lat: 55.697768, lon: 37.364236
lat: 55.697766, lon: 37.364214
lat: 55.697781, lon: 37.364218
lat: 55.697780, lon: 37.364238
lat: 55.697789, lon: 37.364251
lat: 55.697788, lon: 37.364241
lat: 55.697799, lon: 37.364243
lat: 55.697809, lon: 37.364218
lat: 55.697821, lon: 37.364200
lat: 55.697828, lon: 37.364211
lat: 55.697831, lon: 37.364221
lat: 55.697839, lon: 37.364233
lat: 55.697838, lon: 37.364220
lat: 55.697824, lon: 37.364197
lat: 55.697820, lon: 37.364176
lat: 55.697809, lon: 37.364150
lat: 55.697798, lon: 37.364152
lat: 55.697786, lon: 37.364134
lat: 55.697775, lon: 37.364136
lat: 55.697760, lon: 37.364160
lat: 55.697754, lon: 37.364159
lat: 55.697747, lon: 37.364140
lat: 55.697732, lon: 37.364119
lat: 55.697723, lon: 37.364142
lat: 55.697716, lon: 37.364163
lat: 55.697720, lon: 37.364183
lat: 55.697723, lon: 37.364178
lat: 55.697725, lon: 37.364155
lat: 55.697730, lon: 37.364161
lat: 55.697719, lon: 37.364135
lat: 55.697726, lon: 37.364123
lat: 55.697712, lon: 37.364143
lat: 55.697721, lon: 37.364122
lat: 55.697707, lon: 37.364145
lat: 55.697712, lon: 37.364121
lat: 55.697723, lon: 37.364145
lat: 55.697724, lon: 37.364126
lat: 55.697712, lon: 37.364129
lat: 55.697704, lon: 37.364117
lat: 55.697704, lon: 37.364118
lat: 55.697694, lon: 37.364098
lat: 55.697691, lon: 37.364111
lat: 55.697692, lon: 37.364137
lat: 55.697701, lon: 37.364121
lat: 55.697704, lon: 37.364145
lat: 55.697695, lon: 37.364136
lat: 55.697687, lon: 37.364120
lat: 55.697678, lon: 37.364096
lat: 55.697673, lon: 37.364082
lat: 55.697687, lon: 37.364107
lat: 55.697681, lon: 37.364127
lat: 55.697693, lon: 37.364144
lat: 55.697679, lon: 37.364118
lat: 55.697675, lon: 37.364105
lat: 55.697668, lon: 37.364124
lat: 55.697677, lon: 37.364121
lat: 55.697691, lon: 37.364104
lat: 55.697682, lon: 37.364105
lat: 55.697672, lon: 37.364131
lat: 55.697678, lon: 37.364146
lat: 55.697692, lon: 37.364168
lat: 55.697680, lon: 37.364150
lat: 55.697669, lon: 37.364141
lat: 55.697660, lon: 37.364137
lat: 55.697662, lon: 37.364121
lat: 55.697659, lon: 37.364140
lat: 55.697646, lon: 37.364130
lat: 55.697651, lon: 37.364107
lat: 55.697646, lon: 37.364084
lat: 55.697641, lon: 37.364089
lat: 55.697654, lon: 37.364069
lat: 55.697639, lon: 37.364091
lat: 55.697634, lon: 37.364076
lat: 55.697632, lon: 37.364075
lat: 55.697623, lon: 37.364055
lat: 55.697616, lon: 37.364037
lat: 55.697602, lon: 37.364030
lat: 55.697596, lon: 37.364012
lat: 55.697603, lon: 37.364013
lat: 55.697605, lon: 37.364001
lat: 55.697611, lon: 37.364027
lat: 55.697601, lon: 37.364041
lat: 55.697595, lon: 37.364059
lat: 55.697605, lon: 37.364065
lat: 55.697617, lon: 37.364048
lat: 55.697608, lon: 37.364066
lat: 55.697602, lon: 37.364050
lat: 55.697609, lon: 37.364058
lat: 55.697607, lon: 37.364039
lat: 55.697596, lon: 37.364046
lat: 55.697589, lon: 37.364042
lat: 55.697598, lon: 37.364031
lat: 55.697607, lon: 37.364010
lat: 55.697605, lon: 37.364010
lat: 55.697609, lon: 37.363985
lat: 55.697618, lon: 37.363976
lat: 55.697603, lon: 37.364000
lat: 55.697591, lon: 37.363989
lat: 55.697599, lon: 37.364012
lat: 55.697611, lon: 37.364023
lat: 55.697600, lon: 37.364000
lat: 55.697601, lon: 37.363997
lat: 55.697595, lon: 37.363985
lat: 55.697582, lon: 37.363996
lat: 55.697580, lon: 37.363981
lat: 55.697575, lon: 37.363991
lat: 55.697579, lon: 37.363972
lat: 55.697594, lon: 37.363968
lat: 55.697586, lon: 37.363964
lat: 55.697599, lon: 37.363984
lat: 55.697598, lon: 37.363996
lat: 55.697589, lon: 37.363994
lat: 55.697594, lon: 37.363984
lat: 55.697602, lon: 37.363981
lat: 55.697594, lon: 37.363989
lat: 55.697583, lon: 37.363982
lat: 55.697591, lon: 37.363992
lat: 55.697599, lon: 37.363967
lat: 55.697613, lon: 37.363986
lat: 55.697621, lon: 37.363980
lat: 55.697608, lon: 37.363959
lat: 55.697595, lon: 37.363970
lat: 55.697588, lon: 37.363947
lat: 55.697576, lon: 37.363947
lat: 55.697576, lon: 37.363922
lat: 55.697573, lon: 37.363947
lat: 55.697580, lon: 37.363951
lat: 55.697578, lon: 37.363947
lat: 55.697590, lon: 37.363931
lat: 55.697601, lon: 37.363910
lat: 55.697611, lon: 37.363885
lat: 55.697611, lon: 37.363890
lat: 55.697617, lon: 37.363877
lat: 55.697621, lon: 37.363886
lat: 55.697609, lon: 37.363880
lat: 55.697596, lon: 37.363864
lat: 55.697596, lon: 37.363845
lat: 55.697607, lon: 37.363858
lat: 55.697599, lon: 37.363884
lat: 55.697592, lon: 37.363896
lat: 55.697577, lon: 37.363903
lat: 55.697583, lon: 37.363917
lat: 55.697574, lon: 37.363898
lat: 55.697565, lon: 37.363876
lat: 55.697560, lon: 37.363852
lat: 55.697551, lon: 37.363835
lat: 55.697538, lon: 37.363845
lat: 55.697547, lon: 37.363860
lat: 55.697560, lon: 37.363855
lat: 55.697559, lon: 37.363832
lat: 55.697567, lon: 37.363833
lat: 55.697560, lon: 37.363822
lat: 55.697565, lon: 37.363802
lat: 55.697551, lon: 37.363822
lat: 55.697539, lon: 37.363811
lat: 55.697543, lon: 37.363791
lat: 55.697555, lon: 37.363781
lat: 55.697567, lon: 37.363761
lat: 55.697566, lon: 37.363739
lat: 55.697557, lon: 37.363754
lat: 55.697547, lon: 37.363750
lat: 55.697560, lon: 37.363735
lat: 55.697548, lon: 37.363747
lat: 55.697534, lon: 37.363724
lat: 55.697523, lon: 37.363722
lat: 55.697511, lon: 37.363745
lat: 55.697526, lon: 37.363737
lat: 55.697517, lon: 37.363746
lat: 55.697517, lon: 37.363733
lat: 55.697519, lon: 37.363738
lat: 55.697520, lon: 37.363720
lat: 55.697526, lon: 37.363718
lat: 55.697526, lon: 37.363725
lat: 55.697528, lon: 37.363747
lat: 55.697535, lon: 37.363763
lat: 55.697541, lon: 37.363782
lat: 55.697532, lon: 37.363790
lat: 55.697520, lon: 37.363781
lat: 55.697516, lon: 37.363759
lat: 55.697513, lon: 37.363760
lat: 55.697515, lon: 37.363760
lat: 55.697512, lon: 37.363763
lat: 55.697524, lon: 37.363770
lat: 55.697515, lon: 37.363763
lat: 55.697527, lon: 37.363777
lat: 55.697540, lon: 37.363773
lat: 55.697554, lon: 37.363783
lat: 55.697565, lon: 37.363779
lat: 55.697559, lon: 37.363777
lat: 55.697555, lon: 37.363752
lat: 55.697547, lon: 37.363727
lat: 55.697559, lon: 37.363726
lat: 55.697564, lon: 37.363752
lat: 55.697574, lon: 37.363727
lat: 55.697561, lon: 37.363713
lat: 55.697563, lon: 37.363719
lat: 55.697570, lon: 37.363744
lat: 55.697560, lon: 37.363750
lat: 55.697563, lon: 37.363745
lat: 55.697578, lon: 37.363744
lat: 55.697567, lon: 37.363767
lat: 55.697580, lon: 37.363746
lat: 55.697584, lon: 37.363762
lat: 55.697584, lon: 37.363785
lat: 55.697577, lon: 37.363804
lat: 55.697591, lon: 37.363805
lat: 55.697603, lon: 37.363825
lat: 55.697588, lon: 37.363828
lat: 55.697598, lon: 37.363846
lat: 55.697601, lon: 37.363868
lat: 55.697588, lon: 37.363848
lat: 55.697589, lon: 37.363865
lat: 55.697577, lon: 37.363877
lat: 55.697575, lon: 37.363887
lat: 55.697563, lon: 37.363882
lat: 55.697554, lon: 37.363870
lat: 55.697549, lon: 37.363849
lat: 55.697546, lon: 37.363873
lat: 55.697558, lon: 37.363895
lat: 55.697569, lon: 37.363877
lat: 55.697577, lon: 37.363896
lat: 55.697583, lon: 37.363904
lat: 55.697589, lon: 37.363914
lat: 55.697581, lon: 37.363918
lat: 55.697581, lon: 37.363934
lat: 55.697581, lon: 37.363939
lat: 55.697593, lon: 37.363914
lat: 55.697591, lon: 37.363887
lat: 55.697599, lon: 37.363905
lat: 55.697604, lon: 37.363925
lat: 55.697597, lon: 37.363946
lat: 55.697586, lon: 37.363950
lat: 55.697601, lon: 37.363952
lat: 55.697602, lon: 37.363973
lat: 55.697600, lon: 37.363968
lat: 55.697587, lon: 37.363953
lat: 55.697580, lon: 37.363966
lat: 55.697591, lon: 37.363991
lat: 55.697589, lon: 37.363970
lat: 55.697590, lon: 37.363993
lat: 55.697602, lon: 37.363969
lat: 55.697603, lon: 37.363985
lat: 55.697590, lon: 37.364008
lat: 55.697599, lon: 37.364027
lat: 55.697608, lon: 37.364027
lat: 55.697615, lon: 37.364001
lat: 55.697611, lon: 37.364021
lat: 55.697614, lon: 37.364014
lat: 55.697611, lon: 37.363994
lat: 55.697604, lon: 37.364014
lat: 55.697605, lon: 37.364003
lat: 55.697593, lon: 37.364020
lat: 55.697579, lon: 37.364045
lat: 55.697588, lon: 37.364042
lat: 55.697575, lon: 37.364034
lat: 55.697571, lon: 37.364058
lat: 55.697568, lon: 37.364080
lat: 55.697576, lon: 37.364079
lat: 55.697586, lon: 37.364082
lat: 55.697581, lon: 37.364089
lat: 55.697568, lon: 37.364066
lat: 55.697572, lon: 37.364061
lat: 55.697585, lon: 37.364048
lat: 55.697594, lon: 37.364040
lat: 55.697590, lon: 37.364015
lat: 55.697582, lon: 37.364038
lat: 55.697577, lon: 37.364028
lat: 55.697584, lon: 37.364021
lat: 55.697578, lon: 37.364023
lat: 55.697586, lon: 37.364015
lat: 55.697598, lon: 37.363997
lat: 55.697593, lon: 37.363987
lat: 55.697580, lon: 37.363963
lat: 55.697589, lon: 37.363985
lat: 55.697592, lon: 37.363966
lat: 55.697593, lon: 37.363975
lat: 55.697584, lon: 37.363958
lat: 55.697571, lon: 37.363939
lat: 55.697569, lon: 37.363958
lat: 55.697570, lon: 37.363975
lat: 55.697581, lon: 37.363987
lat: 55.697589, lon: 37.363971
lat: 55.697575, lon: 37.363971
lat: 55.697577, lon: 37.363962
lat: 55.697563, lon: 37.363954
lat: 55.697569, lon: 37.363978
lat: 55.697569, lon: 37.364004
lat: 55.697562, lon: 37.364009
lat: 55.697548, lon: 37.363985
lat: 55.697548, lon: 37.363993
lat: 55.697539, lon: 37.363968
lat: 55.697533, lon: 37.363964
lat: 55.697525, lon: 37.363957
lat: 55.697527, lon: 37.363965
lat: 55.697518, lon: 37.363942
lat: 55.697517, lon: 37.363921
lat: 55.697526, lon: 37.363906
lat: 55.697521, lon: 37.363925
lat: 55.697527, lon: 37.363944
lat: 55.697518, lon: 37.363958
lat: 55.697509, lon: 37.363978
lat: 55.697516, lon: 37.363990
lat: 55.697526, lon: 37.364015
lat: 55.697520, lon: 37.364036
lat: 55.697507, lon: 37.364052
lat: 55.697508, lon: 37.364039
lat: 55.697518, lon: 37.364058
lat: 55.697523, lon: 37.364033
lat: 55.697515, lon: 37.364019
lat: 55.697520, lon: 37.364017
lat: 55.697515, lon: 37.363998
lat: 55.697516, lon: 37.363977
lat: 55.697512, lon: 37.363996
lat: 55.697526, lon: 37.363975
lat: 55.697533, lon: 37.363956
lat: 55.697544, lon: 37.363978
lat: 55.697559, lon: 37.363984
lat: 55.697563, lon: 37.364002
lat: 55.697566, lon: 37.364026
lat: 55.697573, lon: 37.364033
lat: 55.697580, lon: 37.364022
lat: 55.697592, lon: 37.364026
lat: 55.697581, lon: 37.364029
lat: 55.697584, lon: 37.364022
lat: 55.697594, lon: 37.364011
lat: 55.697603, lon: 37.363990
lat: 55.697601, lon: 37.363982
lat: 55.697593, lon: 37.364000
lat: 55.697584, lon: 37.363983
lat: 55.697597, lon: 37.364006
lat: 55.697592, lon: 37.364022
lat: 55.697602, lon: 37.364012
lat: 55.697599, lon: 37.364012
lat: 55.697590, lon: 37.364038
lat: 55.697588, lon: 37.364060
lat: 55.697591, lon: 37.364043
lat: 55.697582, lon: 37.364044
lat: 55.697590, lon: 37.364035
lat: 55.697577, lon: 37.364028
lat: 55.697583, lon: 37.364048
lat: 55.697588, lon: 37.364048
lat: 55.697573, lon: 37.364027
lat: 55.697584, lon: 37.364013
lat: 55.697597, lon: 37.363990
lat: 55.697594, lon: 37.364009
lat: 55.697609, lon: 37.364022
lat: 55.697614, lon: 37.364040
lat: 55.697600, lon: 37.364016
lat: 55.697596, lon: 37.364002
lat: 55.697582, lon: 37.364017
lat: 55.697571, lon: 37.364025
lat: 55.697585, lon: 37.364017
lat: 55.697575, lon: 37.364029
lat: 55.697581, lon: 37.364015
lat: 55.697568, lon: 37.364009
lat: 55.697557, lon: 37.364022
lat: 55.697569, lon: 37.364002
lat: 55.697579, lon: 37.364015
lat: 55.697575, lon: 37.364030
lat: 55.697584, lon: 37.364045
lat: 55.697588, lon: 37.364061
lat: 55.697589, lon: 37.364049
lat: 55.697593, lon: 37.364053
lat: 55.697588, lon: 37.364079
lat: 55.697597, lon: 37.364073
lat: 55.697605, lon: 37.364097
lat: 55.697592, lon: 37.364109
lat: 55.697586, lon: 37.364094
lat: 55.697584, lon: 37.364120
lat: 55.697583, lon: 37.364121
lat: 55.697579, lon: 37.364127
lat: 55.697572, lon: 37.364114
lat: 55.697579, lon: 37.364092
lat: 55.697594, lon: 37.364071
lat: 55.697605, lon: 37.364088
lat: 55.697617, lon: 37.364087
lat: 55.697620, lon: 37.364082
lat: 55.697628, lon: 37.364069
lat: 55.697643, lon: 37.364049
lat: 55.697634, lon: 37.364064
lat: 55.697635, lon: 37.364090
lat: 55.697642, lon: 37.364094
lat: 55.697649, lon: 37.364069
lat: 55.697658, lon: 37.364051
lat: 55.697643, lon: 37.364039
lat: 55.697648, lon: 37.364033
lat: 55.697660, lon: 37.364056
lat: 55.697664, lon: 37.364062
lat: 55.697650, lon: 37.364070
lat: 55.697656, lon: 37.364091
lat: 55.697655, lon: 37.364096
lat: 55.697651, lon: 37.364073
lat: 55.697637, lon: 37.364055
lat: 55.697631, lon: 37.364081
lat: 55.697625, lon: 37.364082
lat: 55.697633, lon: 37.364100
lat: 55.697633, lon: 37.364100
lat: 55.697630, lon: 37.364086
lat: 55.697632, lon: 37.364070
lat: 55.697628, lon: 37.364073
lat: 55.697627, lon: 37.364050
lat: 55.697641, lon: 37.364041
lat: 55.697656, lon: 37.364046
lat: 55.697669, lon: 37.364021
lat: 55.697662, lon: 37.364030
lat: 55.697674, lon: 37.364041
lat: 55.697667, lon: 37.364029
lat: 55.697675, lon: 37.364017
lat: 55.697674, lon: 37.363995
lat: 55.697667, lon: 37.364008
lat: 55.697670, lon: 37.363983
lat: 55.697672, lon: 37.363963
lat: 55.697673, lon: 37.363989
lat: 55.697669, lon: 37.363966
lat: 55.697659, lon: 37.363979
lat: 55.697663, lon: 37.363987
lat: 55.697672, lon: 37.363991
lat: 55.697687, lon: 37.364007
lat: 55.697677, lon: 37.364031
lat: 55.697687, lon: 37.364027
lat: 55.697691, lon: 37.364039
lat: 55.697679, lon: 37.364060
lat: 55.697665, lon: 37.364081
lat: 55.697655, lon: 37.364079
lat: 55.697669, lon: 37.364076
lat: 55.697661, lon: 37.364079
lat: 55.697659, lon: 37.364096
lat: 55.697665, lon: 37.364122
lat: 55.697674, lon: 37.364097
lat: 55.697661, lon: 37.364123
lat: 55.697669, lon: 37.364133
lat: 55.697673, lon: 37.364138
lat: 55.697666, lon: 37.364144
lat: 55.697663, lon: 37.364140
lat: 55.697665, lon: 37.364127
lat: 55.697675, lon: 37.364110
lat: 55.697690, lon: 37.364134
lat: 55.697677, lon: 37.364109
lat: 55.697687, lon: 37.364094
lat: 55.697687, lon: 37.364111
lat: 55.697692, lon: 37.364122
lat: 55.697688, lon: 37.364102
lat: 55.697689, lon: 37.364078
lat: 55.697678, lon: 37.364069
lat: 55.697665, lon: 37.364052
lat: 55.697659, lon: 37.364072
lat: 55.697670, lon: 37.364094
lat: 55.697670, lon: 37.364075
lat: 55.697671, lon: 37.364097
lat: 55.697672, lon: 37.364074
lat: 55.697662, lon: 37.364069
lat: 55.697655, lon: 37.364051
lat: 55.697651, lon: 37.364040
lat: 55.697641, lon: 37.364025
lat: 55.697642, lon: 37.364034
lat: 55.697628, lon: 37.364018
lat: 55.697624, lon: 37.364012
lat: 55.697619, lon: 37.364034
lat: 55.697617, lon: 37.364032
lat: 55.697609, lon: 37.364033
lat: 55.697614, lon: 37.364034
lat: 55.697610, lon: 37.364036
lat: 55.697609, lon: 37.364056
lat: 55.697614, lon: 37.364081
lat: 55.697622, lon: 37.364066
lat: 55.697608, lon: 37.364090
lat: 55.697612, lon: 37.364079
lat: 55.697600, lon: 37.364105
lat: 55.697603, lon: 37.364093
lat: 55.697595, lon: 37.364074
lat: 55.697608, lon: 37.364059
lat: 55.697603, lon: 37.364049
lat: 55.697606, lon: 37.364059
lat: 55.697598, lon: 37.364035
lat: 55.697588, lon: 37.364033
lat: 55.697589, lon: 37.364049
lat: 55.697604, lon: 37.364072
lat: 55.697599, lon: 37.364069
lat: 55.697608, lon: 37.364095
lat: 55.697606, lon: 37.364100
lat: 55.697597, lon: 37.364098
lat: 55.697598, lon: 37.364116
lat: 55.697606, lon: 37.364124
lat: 55.697615, lon: 37.364116
lat: 55.697628, lon: 37.364091
lat: 55.697628, lon: 37.364110
lat: 55.697621, lon: 37.364129
lat: 55.697611, lon: 37.364148
lat: 55.697612, lon: 37.364143
lat: 55.697624, lon: 37.364152
lat: 55.697635, lon: 37.364151
lat: 55.697634, lon: 37.364170
lat: 55.697632, lon: 37.364185
lat: 55.697626, lon: 37.364171
lat: 55.697634, lon: 37.364182
lat: 55.697644, lon: 37.364208
lat: 55.697634, lon: 37.364202
lat: 55.697643, lon: 37.364224
lat: 55.697629, lon: 37.364231
lat: 55.697623, lon: 37.364256
lat: 55.697627, lon: 37.364271
lat: 55.697637, lon: 37.364292
lat: 55.697641, lon: 37.364266
lat: 55.697649, lon: 37.364248
lat: 55.697646, lon: 37.364257
lat: 55.697656, lon: 37.364245
lat: 55.697646, lon: 37.364235
lat: 55.697634, lon: 37.364238
lat: 55.697622, lon: 37.364233
lat: 55.697632, lon: 37.364253
lat: 55.697620, lon: 37.364261
lat: 55.697631, lon: 37.364249
lat: 55.697617, lon: 37.364258
lat: 55.697608, lon: 37.364235
lat: 55.697601, lon: 37.364234
lat: 55.697587, lon: 37.364257
lat: 55.697581, lon: 37.364277
lat: 55.697590, lon: 37.364298
lat: 55.697601, lon: 37.364303
lat: 55.697589, lon: 37.364291
lat: 55.697581, lon: 37.364313
lat: 55.697583, lon: 37.364308
lat: 55.697574, lon: 37.364317
lat: 55.697589, lon: 37.364308
lat: 55.697576, lon: 37.364322
lat: 55.697567, lon: 37.364305
lat: 55.697565, lon: 37.364283
lat: 55.697563, lon: 37.364280
lat: 55.697570, lon: 37.364288
lat: 55.697571, lon: 37.364263
lat: 55.697560, lon: 37.364266
lat: 55.697574, lon: 37.364261
lat: 55.697572, lon: 37.364276
lat: 55.697566, lon: 37.364265
lat: 55.697562, lon: 37.364259
lat: 55.697565, lon: 37.364266
lat: 55.697558, lon: 37.364246
lat: 55.697544, lon: 37.364247
lat: 55.697553, lon: 37.364221
lat: 55.697563, lon: 37.364240
lat: 55.697572, lon: 37.364216
lat: 55.697558, lon: 37.364200
lat: 55.697547, lon: 37.364200
lat: 55.697551, lon: 37.364219
lat: 55.697541, lon: 37.364202
lat: 55.697553, lon: 37.364191
lat: 55.697560, lon: 37.364209
lat: 55.697565, lon: 37.364191
lat: 55.697569, lon: 37.364165
lat: 55.697568, lon: 37.364138
lat: 55.697565, lon: 37.364113
lat: 55.697569, lon: 37.364123
lat: 55.697559, lon: 37.364132
lat: 55.697549, lon: 37.364156
lat: 55.697555, lon: 37.364131
lat: 55.697564, lon: 37.364130
lat: 55.697552, lon: 37.364149
lat: 55.697557, lon: 37.364133
